상가업소번호,가게명,리뷰,evaluation,sentiment,persent
MA010120220800665082,난향,여기 중화요리 맛집이에요. 30년된 중화요리집으로 음식 다 맛있어요.,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800665082,난향,음식도 맛있고 특히 탕수육과 자장면이 맛있어요 코스요리도 괜찮아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800665082,난향,깔끔하고 맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800665082,난향,맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800665082,난향,삼선짬뽕 핵추천🤭🤭👏👏,(긍정 확률 : 0.90) 긍정,긍정,0.90
MA010120220800665082,난향,좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800665082,난향,재료가 신선하고 근방의 차이니즈레스토랑 중 가장 맛난것 같아요. 단 탕수육은 근방 음식점 주 양이 젤 적어요 ㅠㅠ,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800665082,난향,좋아요.^^,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800665082,난향,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800665082,난향,어른들 모시고 가는 맛집입니다.,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800665082,난향,난코스 먹었는데 응식이 깔끔하고 맛있었어요 담에 재방문의사 있어요^^,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800665082,난향,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800665082,난향,중요한 날 너무 맛있게 먹었어요! 🍀❤️🙏🏻 행복만 가득하길 ! 맛있게 잘먹었습니다,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800665082,난향,맛있어요 오랫동안 변함이 없어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800665082,난향,가볍게 믿고 먹을수 있는집,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800665082,난향,무난한맛입니다. 짜사이가 넘 짜서 못먹었어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800665082,난향,오랜만에 갔는데 변하지 않늕맛이에요 찹쌀탕수육은 겉바속촉이구요 소스도 찐득하니 맛있어요 짬뽕도 취저에요,(긍정 확률 : 0.97) 긍정,긍정,0.97
MA010120220807773009,피슈마라홍탕 신촌점,깔끔하고 매콤한 국물이 장점인 집!  찐덕한 국물이 아니고 맑은 국물이에요! 육개장이나 참깨라면 국물이 생각나는 맛이에요. 불닭볶음면 겨우 먹는 사람인데 2단계먹으면 딱 알맞게 매콤한것같아요. ❤️‍🔥❤️‍🔥불린푸주!!!!!!❤️‍🔥❤️‍🔥 다른 마라탕집에는 많이 없는 재료가 있어서 좋아요!! 잘 불어난 푸주가 야들야들하고 국물을 머금어서 너무 맛있어요ㅠㅜ이래서 피슈마라탕 못 끊어~!~! 배달로도 시켜먹는데 매장에는 1인 마라+꿔바로우 조합이 없어서 아쉬워요..혼밥하러 종종 왔는데 1인 꿔바로우세트 만들어주시면 행복할 것 같아요🥰,(긍정 확률 : 0.97) 긍정,긍정,0.97
MA010120220807773009,피슈마라홍탕 신촌점,피슈마라홍탕은 신촌에서 자주 들어본 맛집인데 드디어 이번에 다녀왔어요❤️‍🔥 둘이 가서 마리탕 1단계 + 꿔바로우 먹었습니다ㅎㅎ!   일단 꿔바로우는 들어가자마자 먼저 주문했는데 마라탕과 거의 동시에 나와서 너무 좋았어요. 식감도 바삭하고 양도 많아서 최고였습니당ㅎㅎ  마라탕은 1단계로 주문했는데 저같은 맵찔이에게도 막 엄청 맵지는 않아서 2단계로 먹으면 더 매콤하게 먹을 수 있을거같아요. 그리고 재료가 엄청 다양해서 샹궈로먹어도 좋을거같아용!! 저는 담에 샹궈로 먹어보려구요ㅎㅎ   신촌역에서 접근성도 좋고 맛도 좋은 마라탄 맛집입니당,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,맛있어서 또왔어요 국물맛이 끝내줘요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,맛있어요. 지난주 이번주 3번 오네요^^,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,재료도신선하고 양도많아요! 5개밖에 체크를 못하네요 ㅎ-ㅎ 마라탕먹고싶을때마다 배달하는집인데 오늘은여유가 되서먹고가요~,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,직원분들 다 친절하시고 가성비도 좋아요!!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,빨리나오고 야채들이 깨끗하고 신선해서 좋았어요~,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,깔끔하고 맵기도 딱 좋은 마라탕집. 채소들 상태가 항상 좋음 ㅎ 한국에서 만든 소스 쓴다해서 좀더 안심,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,집도 먼데 맨날 여기만 와유 ㅠㅠ 넘 맛있어여,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,맛있고 친절해요💖,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,깔끔하고 정말 맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,넘 맛잇어욘❤️❤️ 담에 또 와서 먹을꺼애욘,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,아 진짜 맛있고 항상 마라탕은 여기만 와요 !! 진짜 맛있어요 !! ❤️❤️,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,숨겨진 맛집이에요! 국물도 맛있고요~ 몇달전부터 먹고있었는데 완전 단골됐어요^^,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,일주일에 한번쯤 가는 단골집입니다. 특히 치즈떡이 맛있는 맛집입니다! 직원분들도 친절하십니다.,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,일주일에 3번 갈 때도 있어요 너무 깔끔해서 맛있는 마라탕!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,자주 오는 곳이에요 빨리나오고 친절하시고 위생도 좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,맛잇습니다,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,사계절 내내 찾게되는 맛집,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,매장도 넓고 친절하시고 맛있어용 🥹🤍,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,우선 매장 정말 청결해서 믿음이 가요. 맛도 좋아요^^,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,탕은 꽤 맛있는데 샹궈는 그저그랬어요 ㅠㅠ 매장 깔끔하고 직원분들 친절해서 좋았습니다~,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,양도 많고 꼬치 종류가 다양해서 골라먹는 재미가 있었어요! 음식도 정말 빠르게 나와서 만족스러웠습니다☺️  꿔바로우도 큼직큼직하니 씹는 맛이 좋았어요!!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,완전 사골맛 좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,진짜 너무맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,한국식 마라탕입니당 맛있어용,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,자주왔었는데 리뷰는 처음이네요 맛있어요 ㅎㅎ,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,역시 믿고 먹는 피슈  매장도 깔끔하고 직원분도 친절해서 너무 좋네요 배달로도 맛있는데 와서 먹는건 더 맛있어요 ㅠㅠ,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,매장도 깔끔하고 재료들도 깨끗? 청결해요 ᰔᩚ 여기 마라탕 진짜 강추입니다 향신료도 막 안쎄서 먹기 안부담스러운거 같아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,맵지않아서 더 좋았어요.,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,맛있어요 :),(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,여자친구가 맨날 여기만와요..,(긍정 확률 : 0.89) 긍정,긍정,0.89
MA010120220807773009,피슈마라홍탕 신촌점,맵기 단계도 세분화 되어 있고 깔끔한 맛이에요 ! 맛있어서 자주자주 올 것 같습니다! 왜 사람이 많은지 알겠어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,재료 신선하고 맛도 굿입니다 쫀득쫀득 꿔바로우 인생맛이네요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,맛있어요.,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,최고입니다,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,땅콩소스가 500원이지만 깔끔하고 친절해서 감수하고 먹으러 갈 수 있어요!!! 머리끈도 잇음,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,맛있어요!!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,제가 제일 좋아하는 마라탕집이에요 😍 상암점 자주 갔었는데 이번엔 신촌점 왔어요 여기도 너무너무 맛있고 주인 분도 친절하세요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,매장도 깔끔하고 사장님도 친절하시고 마라탕도 짱맛있어요!!!!! 자주 옵니다..,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,맛이 넘 좋습니다~~ 특히 쇼좌빙은 중국에서 생활했을 때 먹었던 그맛이네요👍💜☺️,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,진짜진짜 대대대대존맛 4단계도 맛있게 매워요!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,맛있고 재료가 신선해요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,재료들이 신선하고 맛있었어요!! 가성비도 좋고 특히 꼬치 종류가 많아서 너무 좋았답니다 꿔바로우도 맛있어요 ㅠㅠ 겉바속촉!!신촌가면 또 갈거예요!💘,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,넘 맛있어용,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,마라탕 맛집!! 제 원픽👍,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,맛있어용~ 다음에 또 올게용!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,마라샹궈랑 미니전같이먹으면 짘짜 개꿀맛!  꿔바로우 맛있다고해서 시켰는데ㅜㅜ 마라샹궈 1단계 먹어서 안매우니 잘 안들어가더라구여...,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,불맛 은은히 나고 맵찔이인저는 샹궈 1단계도 어려워하는데 이곳은 1단계가 감칠맛 날정도라 너무 좋았구요 매장 청결하고 창가쪽에 앉으면 뷰도 내려다볼수있어서 좋습니다!! 맛집이요~~~,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,샹궈 진짜여기가 젤 맛있어여,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,두 번째 주문했어요. 맵기와 마라향 한 단계씩 올리고 여러가지 추가해서 먹었는데 너무 맛있었습니다.,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,깨끗하고 좋아용!!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,마라탕집 중 가장 깔끔해보여요!!! 맛도 기대되네용😋😋,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,마라탕을 너무 좋아해서 신촌역 가까이에있어 방문하였는데 깨끗한 매장과 신선한 재료로 맛있게 만족하며 먹었어요~사장님도 친절하시고 직원분도 친절하고 다음에 또 방문할게요^^,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,1인세트 먹었는데 마라탕 양도많고 꿔바로우가 존맛이에요... 쫀득쫀득,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,맛있고 사장님 친절하세요!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,맛있고 청결하고 위치 짱 좋습니다. 신촌 현대백화점 바로 옆건물 이층!  혼밥하기에도 친구들이랑 같이 가기에도 딱이에요.,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,음식이 빠르고 넘 넘 넘 맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220807773009,피슈마라홍탕 신촌점,마라탕과 군만두 너무너무 맛있게 먹었어요.  마라탕은 맵기 한단계 올리고 추가메뉴 좀 더 넣어서 다시 먹어봐야겠어요. 너무 맛있었어요. 군만두는 당연히 포함이고요.,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220811992941,과일에반하다 프루타 신촌점,"매장이 깔끔하고 분위기도 좋길래 기대했는데 코로나, 독감 유행인데.. 마스크도 제대로 안쓰고... 과일 썰면서 기침하는건 좀... 심한거같아요.. 생과일주스 주문했는데 찝찝하네요..",(긍정 확률 : 0.87) 긍정,긍정,0.87
MA010120220811992941,과일에반하다 프루타 신촌점,분위기가 아기자기하고 요파가 넘 편하네요 생과일 넘 좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220811992941,과일에반하다 프루타 신촌점,과일쥬스 맛나요~,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220811992941,과일에반하다 프루타 신촌점,코코넛 스무디 왜케 맛있어요......?,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220811992941,과일에반하다 프루타 신촌점,가게 외관도 내부도 너무 예쁘고 좋은데 뭔가 관리가 잘 안 되는 느낌이었어요. 초파리도 많이 날아다니고 장식 안에 사체들을 보니 좀 그렇더라고요. 요거트 맛은 평범한데.. 매장에서 먹고 가는데 그릇부터 숟가락까지 일회용으로 나오는 것이 너무 무성의해보여서 별로였어요.,(긍정 확률 : 0.88) 긍정,긍정,0.88
MA010120220811992941,과일에반하다 프루타 신촌점,좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220811992941,과일에반하다 프루타 신촌점,생과일을 갈아서 신선하고 맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220811992941,과일에반하다 프루타 신촌점,"너무 느려요.. 아메리카노 2잔에 말차라떼 하나시켰는데 10분정도 걸렸어요. 손님 저하나였는는데, 알바2명..🙄🙄",(부정 확률 : 0.95) 부정,부정,0.95
MA010120220811992941,과일에반하다 프루타 신촌점,감자의계절!!!! 이거 먹고 싶어서 들려요💗 과일들 당도도 높고 너무 맛있어요!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220811992941,과일에반하다 프루타 신촌점,아보카도 스무디 달아요,(긍정 확률 : 0.91) 긍정,긍정,0.91
MA010120220811992941,과일에반하다 프루타 신촌점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220811992941,과일에반하다 프루타 신촌점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220811992941,과일에반하다 프루타 신촌점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
