상가업소번호,가게명,리뷰,evaluation
MA010120220800589488,구씨네부엌,"진짜 찐맛집이에요 사장님들도 정말 친절하시고 최고입니다.. 홍대, 신촌 파스타는 구씨네부엌이에요!",(긍정 확률 : 0.98) 긍정
MA010120220800589488,구씨네부엌,매장도 깔끔하고 음식도 너무 맛있었어요! 사장님도 친절하셔서 여러모로 기분 좋은 식사였습니다 :),(긍정 확률 : 0.98) 긍정
MA010120220800589488,구씨네부엌,사장님이 친절하십니다:) 메뉴에 없는 요리도 만들어주신다니 나중에 한 번 먹어봐야겠네요!! 음식도 다 맛있어요:)♡,(긍정 확률 : 0.98) 긍정
MA010120220800589488,구씨네부엌,굿,(긍정 확률 : 0.98) 긍정
MA010120220800589488,구씨네부엌,굿,(긍정 확률 : 0.98) 긍정
MA010120220800589488,구씨네부엌,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800589488,구씨네부엌,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800589488,구씨네부엌,매장 직원분들이 친절하게 대해주셔서 기분 좋은 식사를 할 수 있었습니다 메뉴도 너무 이쁘게 플레이팅 되어 나왔고 매장과 화장실도 청결해서 재방문 하고 싶은 곳 입니다 :),(긍정 확률 : 0.98) 긍정
MA010120220800589488,구씨네부엌,리뷰가 좋아서 찾아가봤는데 가격도 적당하고 맛도 좋았어요. 다음에 다른 메뉴도 먹어보러 가 볼 생각입니다,(긍정 확률 : 0.98) 긍정
MA010120220800589488,구씨네부엌,로제 파스타가 맛있어요!! 소스를 맛있게 만드시는 것 같아용  다음번에는 카레 먹으러 가고 싶어요!!ㅎㅎ,(긍정 확률 : 0.98) 긍정
MA010120220800589488,구씨네부엌,매장 분위기도 넘 좋고 파스타랑 피자 너무 맛있게 먹었습니다 ! 피자 도우 얇아서 너무 맛있어요 :),(긍정 확률 : 0.98) 긍정
MA010120220800589488,구씨네부엌,너무 맛있어요 친절하시고 좋았어요  또방문 할게용 ♥️,(긍정 확률 : 0.98) 긍정
MA010120220800589488,구씨네부엌,맛있었어요♡ 구씨네짱♡,(긍정 확률 : 0.98) 긍정
MA010120220803808742,이삭토스트 창천점,좋아요 ㅎㅎㅎㅎ,(긍정 확률 : 0.98) 긍정
MA010120220803808742,이삭토스트 창천점,만족합니다.,(긍정 확률 : 0.98) 긍정
MA010120220803808742,이삭토스트 창천점,너무 친절하시고 맛있게 만들어주십니다~ 잘먹었습니다^^,(긍정 확률 : 0.98) 긍정
MA010120220803808742,이삭토스트 창천점,만족합니다.,(긍정 확률 : 0.98) 긍정
MA010120220803808742,이삭토스트 창천점,넘 친절하시고~ 토스트도 맛있게 잘먹었습니다~ 감사합니다^^,(긍정 확률 : 0.98) 긍정
MA010120220803808742,이삭토스트 창천점,매장 내에서 먹을 수가 없어서 아쉽지만 맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220803808742,이삭토스트 창천점,잘 먹었어요.,(긍정 확률 : 0.98) 긍정
MA010120220803808742,이삭토스트 창천점,맛있게 잘먹었습니다~,(긍정 확률 : 0.98) 긍정
MA010120220803808742,이삭토스트 창천점,굿,(긍정 확률 : 0.98) 긍정
MA010120220803808742,이삭토스트 창천점,굿,(긍정 확률 : 0.98) 긍정
MA010120220803808742,이삭토스트 창천점,이삭토스트 존맛.. 그리고 친절하세요!! 좋아요좋아욧~,(긍정 확률 : 0.98) 긍정
MA010120220803808742,이삭토스트 창천점,굿,(긍정 확률 : 0.98) 긍정
MA010120220811782267,잭아저씨족발&보쌈 홍대점,맛있어요 자주시켜먹어요!,(긍정 확률 : 0.98) 긍정
MA010120220808285669,민주네 김밥,김밥 맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800082029,아워즈,술 종류도 다양하고 가격도 착해요!!,(긍정 확률 : 0.98) 긍정
MA010120220800082029,아워즈,매일 밤 늦게까지 열려있어 궁금해서 들렸어요~! 안주 맛있는거 많아 보였는데 배가 안고파서 감튀만 먹궁 ㅎ 술 종류/칵테일도 다양해서 고르기 힘들었네용😄ㅎ 다음엔 다른 안주 먹어봐야지😃,(긍정 확률 : 0.98) 긍정
MA010120220800082029,아워즈,줄리엣이랑 감자튀김 무조건 시켜야해요!!! 딸기요거트베이슨데 이거 지금껏 마셨던 술 중에 젤 맛났어요 완전 꼴딱꼴딱 넘어가는 맛!!!,(긍정 확률 : 0.98) 긍정
MA010120220800082029,아워즈,감성 완전 취향 저격인 곳. 음악 소리는 스피커 쪽에 앉아면 약간 크긴 한데 플레이 리스트가 좋아서 듣기 좋고 대화하기도 좋아요. 칵테일 종류가 엄청 다양한데 가격도 저렴해서 너무 좋아요🥺 나만 알고 싶기도 하지만 더 흥했으면 좋겠어요.,(긍정 확률 : 0.98) 긍정
MA010120220800082029,아워즈,술 종류 많고 커스텀은 안되는 것 같습니다. 기본안주는 프레첼 과자 나옵니다. 안주는 무난하고 술맛은 보통입니다. 혼술하기 좋다고 해서 갔는데 가게는 좁은 편인데 사장님 지인분들이랑 대화소리가 너무 커서 불편했어요. 천천히 여러 잔 마시려고 양 많은 안주 시켰는데 불편해서 꾸역꾸역 먹고 나왔네요ㅠㅠ 혼술 추천 리뷰도 지인분이 올리셨다고 하시는 것 같던데 솔직히 속은 기분이었어요. 술 종류 많고 안주 무난한 곳 찾으시면 괜찮을거 같아요. 화장실 외부에 있어서 신경쓰시는 분들은 비추합니다.,(긍정 확률 : 0.96) 긍정
MA010120220800082029,아워즈,얼그레이 하이볼 먹었는데 다른 곳 비교했을때 맛있는편은 아녔습니다. 그래도 분위기는 좋아요!,(긍정 확률 : 0.98) 긍정
MA010120220800082029,아워즈,처음 방문했는데 사장님도 친절하시고 안주 가격이나 술 종류도 다양해서 좋았어요! 무엇보다 신촌 주요 거리로부터 좀 떨어져 있어서 조용한 곳에서 칵테일 마실 수 있어서 좋았어요!! 노래 선곡도 넘 좋아서 재방문의사 있습니다!😆,(긍정 확률 : 0.98) 긍정
MA010120220800082029,아워즈,칵테일 종류가 다양하고 가볍게 먹기 좋았어요! 주문한 안주들도 모두 맛있었어요! 자리가 많지는 않지만 작고 아늑해서 편안하게 즐거운 시간 보낼 수 있는 곳이에요!,(긍정 확률 : 0.98) 긍정
MA010120220800082029,아워즈,신촌 최애집 사장님도 좋으시고 분위기도 넘좋고 술 맛 최 고,(긍정 확률 : 0.98) 긍정
MA010120220800082029,아워즈,칵테일 종류가 진짜 다양하고 많은데 가격까지 좋음. 딸기 데낄라 삼천원에 이벤트 중인데 너무 마싯다…,(긍정 확률 : 0.98) 긍정
MA010120220800082029,아워즈,혼술하기좋아요,(긍정 확률 : 0.98) 긍정
MA010120220800082029,아워즈,맛있어요!,(긍정 확률 : 0.98) 긍정
MA010120220800082029,아워즈,굿,(긍정 확률 : 0.98) 긍정
MA010120220800082029,아워즈,굿,(긍정 확률 : 0.98) 긍정
MA010120220804945975,피자나라치킨공주 신촌점,굿,(긍정 확률 : 0.98) 긍정
MA010120220804945975,피자나라치킨공주 신촌점,피자가 맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220804945975,피자나라치킨공주 신촌점,오ㅋ역시 피치 순살치킨 강추!,(긍정 확률 : 0.98) 긍정
MA010120220804945975,피자나라치킨공주 신촌점,푸짐하고 재료 실하고 맛있어요!,(긍정 확률 : 0.98) 긍정
MA010120220804945975,피자나라치킨공주 신촌점,어르신들이 음식만드셔서 젊은양아치있는 가게보다 안심됨,(긍정 확률 : 0.96) 긍정
MA010120220804945975,피자나라치킨공주 신촌점,페퍼간장치킨 대박이네요 피자도 말잇못 맛나요ㅠ,(긍정 확률 : 0.98) 긍정
MA010120220800586774,강산애,점심후 동료와 차한잔,(긍정 확률 : 0.91) 긍정
MA010120220800586774,강산애,아주친절,(긍정 확률 : 0.98) 긍정
MA010120220800586774,강산애,좋아요,(긍정 확률 : 0.98) 긍정
MA010120220800586774,강산애,좋아요,(긍정 확률 : 0.98) 긍정
MA010120220800586774,강산애,굿,(긍정 확률 : 0.98) 긍정
MA010120220800586774,강산애,굿,(긍정 확률 : 0.98) 긍정
MA010120220800586774,강산애,굿,(긍정 확률 : 0.98) 긍정
MA010120220800586774,강산애,굿,(긍정 확률 : 0.98) 긍정
MA010120220800586774,강산애,굿,(긍정 확률 : 0.98) 긍정
MA010120220800586774,강산애,굿,(긍정 확률 : 0.98) 긍정
MA010120220800586774,강산애,굿,(긍정 확률 : 0.98) 긍정
MA010120220800586774,강산애,굿,(긍정 확률 : 0.98) 긍정
MA010120220800586774,강산애,굿,(긍정 확률 : 0.98) 긍정
MA010120220800586774,강산애,굿,(긍정 확률 : 0.98) 긍정
MA010120220813502960,그대를 위한 커피,숨은 맛집이에요 커피도 맛있고 클래식 음악도 좋고 조용히 여유를 즐기다 왔어요,(긍정 확률 : 0.98) 긍정
MA010120220813502960,그대를 위한 커피,굿굿,(긍정 확률 : 0.98) 긍정
MA010120220813502960,그대를 위한 커피,굿,(긍정 확률 : 0.98) 긍정
MA010120220813502960,그대를 위한 커피,완전 커피 장인,(긍정 확률 : 0.95) 긍정
MA010120220813502960,그대를 위한 커피,항상 출근길에 보이길래 타이밍맞아서 방문했는데........날이 별로 덥지 않으니 얼음대신음료를 더 넣어주신 사장님..남는게 있으실런지...영수증 그냥 버리려다 급하게 주웠어요....ㅎㅎ베트남커피 먹었는데 적당히 달달하니 맛있어요!,(부정 확률 : 0.93) 부정
MA010120220802680464,전주식당,감자탕 대자인데 감자를 더 넣어달라고 했는데 그렇게 해주셔서 다른 곳 보다 만족스럽습니다. 맛도 있습니다.,(긍정 확률 : 0.98) 긍정
MA010120220802680464,전주식당,굿,(긍정 확률 : 0.98) 긍정
MA010120220802680464,전주식당,굿,(긍정 확률 : 0.98) 긍정
MA010120220802680464,전주식당,맛있는 집. 밑반찬 강추!,(긍정 확률 : 0.98) 긍정
MA010120220800998373,홍보석,굿,(긍정 확률 : 0.98) 긍정
MA010120220800998373,홍보석,굿,(긍정 확률 : 0.98) 긍정
MA010120220800998373,홍보석,굿,(긍정 확률 : 0.98) 긍정
MA010120220800998373,홍보석,굿,(긍정 확률 : 0.98) 긍정
MA010120220800998373,홍보석,굿,(긍정 확률 : 0.98) 긍정
MA010120220800998373,홍보석,👍🏻,(긍정 확률 : 0.97) 긍정
MA010120220800998373,홍보석,굿,(긍정 확률 : 0.98) 긍정
MA010120220800998373,홍보석,굿,(긍정 확률 : 0.98) 긍정
MA010120220800998373,홍보석,굿,(긍정 확률 : 0.98) 긍정
MA010120220800998373,홍보석,굿,(긍정 확률 : 0.98) 긍정
MA010120220800998373,홍보석,굿,(긍정 확률 : 0.98) 긍정
MA010120220800998373,홍보석,오랜만에 갔는데 많이 바뀌었네요ㅜㅜ간짜장은 첨 먹어봤는데 너무 양파밖에 없어요 원래 이런가요 ㅜㅜ,(긍정 확률 : 0.94) 긍정
MA010120220800998373,홍보석,굿,(긍정 확률 : 0.98) 긍정
MA010120220800998373,홍보석,국,(긍정 확률 : 0.98) 긍정
MA010120220800998373,홍보석,굿,(긍정 확률 : 0.98) 긍정
MA010120220800998373,홍보석,굿,(긍정 확률 : 0.98) 긍정
MA010120220800998373,홍보석,굿둣굿,(긍정 확률 : 0.98) 긍정
MA010120220800998373,홍보석,굿,(긍정 확률 : 0.98) 긍정
MA010120220813055291,떡군이네떡볶이 홍대신촌점,좋아요,(긍정 확률 : 0.98) 긍정
MA010120220813055291,떡군이네떡볶이 홍대신촌점,좋아요,(긍정 확률 : 0.98) 긍정
MA010120220813055291,떡군이네떡볶이 홍대신촌점,떡볶이가 진짜 맛있어요 양도 많구요 어묵도 맛있구요,(긍정 확률 : 0.98) 긍정
MA010120220813055291,떡군이네떡볶이 홍대신촌점,로제 맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220813055291,떡군이네떡볶이 홍대신촌점,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220813055291,떡군이네떡볶이 홍대신촌점,종류도 많고 맛있어요 친절해요 추천합니다,(긍정 확률 : 0.98) 긍정
MA010120220813055291,떡군이네떡볶이 홍대신촌점,좋아요 ㅎㅎㅎㅎ,(긍정 확률 : 0.98) 긍정
MA010120220813055291,떡군이네떡볶이 홍대신촌점,좋아요 ㅎㅎㅎ,(긍정 확률 : 0.98) 긍정
MA010120220813055291,떡군이네떡볶이 홍대신촌점,좋아요 ㅎㅎㅎ,(긍정 확률 : 0.98) 긍정
MA010120220812984210,볼타,"음식 정말 맛있고 밸런스가 훌륭해요! 파케리, 특히 크림이 독보적입니다. 산뜻하면서도 풍미 가득한 맛이에요☺",(긍정 확률 : 0.98) 긍정
MA010120220812984210,볼타,너무맛있어요~~,(긍정 확률 : 0.98) 긍정
MA010120220812984210,볼타,갈 때마다 행복하게 먹고 옵니다! 파스타는 거의 다 먹어봤는데 다 맛있어요!! 그리고 오징어 먹물 리조또 무조건 무조건 시키세요..!,(긍정 확률 : 0.98) 긍정
MA010120220812984210,볼타,배가 고파서 얼른 찍어서 그런지 사진으로는 그리 잘 나오진 않았지만 진짜 진짜 예쁘게 담기구 맛있어요! 애인이랑 여럿 왔었는데 여기가 너무 맛있어서 그런지 다른 곳 가서 파스타 먹어도 여기가 생각나더라구요. 애인 아니면 친구랑 오는데 올 때마다 같은 걸 먹어도 너무 맛있구 새로운 것도 먹어보는데 너무 맛있어요!!! 진짜 여기 최곱니다...♥ 제 파스타 최애예욥.,(긍정 확률 : 0.98) 긍정
MA010120220812984210,볼타,굿,(긍정 확률 : 0.98) 긍정
MA010120220812984210,볼타,쉽게 찾기 힘든 이탈리안 찐맛집이에요! 정통 까르보나라 먹으러 또다시 방문했는데 역시나 모든 메뉴 너무 맛있었습니다 😀 맛집 찾아 멀리 가지 마세요... 사장님도 매우 친절하시구.. 맵찔이 입맞에 맞게 매운정도도 잘 조절해주셨어용... 꼭 방문해보세요:),(긍정 확률 : 0.98) 긍정
MA010120220812984210,볼타,제노베제 파스타 갈 때마다 먹는데 항상 맛있어요! 통오징어 먹물 리조또 오징어랑 리조또 조합이 그냥 미쳤습니다 플레이팅도 넘 귀엽지 않나요 ㅜㅜㅜㅜ 그리고 여기 티라미수 찐 맛집이에요!! 음식 다 먹고 서비스로 주시는데 너무 맛있어서 큰걸로 주문하기도 했어요 ㅎㅎ 암튼 조용해서 분위기도 좋고 맛도 좋은 곳입니다!!!!😋,(긍정 확률 : 0.98) 긍정
MA010120220812984210,볼타,서비스도 좋고 맛도 좋고 너무 친절하세요~! 다음에 또 방문하고싶어요!😊,(긍정 확률 : 0.98) 긍정
MA010120220812984210,볼타,굿뜨,(긍정 확률 : 0.98) 긍정
MA010120220812984210,볼타,점심 혼밥했데 차분한 분위기에 맛도 좋아 기분 전환됐네요 골목 안쪽에 위치해서 찾기 힘들지만 찾아갈만할거같아요,(긍정 확률 : 0.98) 긍정
MA010120220812984210,볼타,"맛, 양, 멋 모두 아주 적절하게 잘 맞아서 정말 기분 좋게 식사했어요! 골목 안 보석같은 식당입니다.",(긍정 확률 : 0.98) 긍정
MA010120220812984210,볼타,맛있고 분위기좋고 친절해요. 서비스로 티라미수주셨는데 찐맛탱이네요! 곧 떡상할 맛집같습니다,(긍정 확률 : 0.98) 긍정
MA010120220812984210,볼타,깔끔한 맛이라 너무 좋았어요~! 엄마랑 갔는데 시끄럽지 않고 조용히 얘기하면서 먹을 수 있었어요. 또 가려구요. 그리고 티라미수 짱짱 생각나네요😮,(긍정 확률 : 0.98) 긍정
MA010120220812984210,볼타,5개만 선택 할수밖에 없는게 아쉽네요 너무너무 맛있엇어요 사장님도 친절하시고  음식도 저렴한테 호텔음식 같아요 너무 맛있어요😍 특히 트러플 리조또? 진짜 먹어본 리조또중에 최고에용 집이랑 가까우니 자주 갈께요~!,(긍정 확률 : 0.98) 긍정
MA010120220812984210,볼타,굳~~~,(긍정 확률 : 0.98) 긍정
MA010120220812984210,볼타,음식도 너무 맛있고 티라미수 서비스도 주셔서 좋았어요:) 혼밥도 괜찮을거 같아요! 재방문 의사 만땅입니당😋😋,(긍정 확률 : 0.98) 긍정
MA010120220812984210,볼타,"어버이날 맞아 어머니랑 할머니랑 방문하였는데 가게가 덥진 않은지, 음식 간은 잘 맞는지 확인해주시며 친절하게 응대해주셨어요! 음식 맛있는 건 너무 당연하구요! 분위기도 대화하기 좋았습니다! 특별하게 보내고 싶은 날에 가기 좋을거 같습니다!! 평소에도 자주 가고싶어요☺️",(긍정 확률 : 0.98) 긍정
MA010120220812984210,볼타,처음 가봤는데 넘나 맛잇..! 오징어 금어기 풀리면 또 가고 싶어요,(긍정 확률 : 0.98) 긍정
MA010120220812984210,볼타,"점심에 가면 있는 런치 메뉴가 가성비가 좋고, 티라미수...너무 맛있어요 감동...",(긍정 확률 : 0.98) 긍정
