상가업소번호,가게명,리뷰,evaluation
MA010120220811950836,크로플덕오리아가씨 신촌점,"플레인크로플, 인절미크로플, 누텔라초코듬뿍바나나크로플 이렇게 주문했는데 플레인크로플 하나 더 챙겨주셨어요 ㅎㅎㅎ 메뉴 정말 다양해서 고르는 재미가 있어요 ㅎㅎㅎ 사진을 못찍어서 아쉽네요ㅠ",(긍정 확률 : 0.98) 긍정
MA010120220811950836,크로플덕오리아가씨 신촌점,직원분 친절해서 좋았어요,(긍정 확률 : 0.98) 긍정
MA010120220811950836,크로플덕오리아가씨 신촌점,만들어져있는 크로플이지만 딱딱하거나 질기지 않아요~ 또 먹을 의사있습니다!,(긍정 확률 : 0.98) 긍정
MA010120220800086424,이디야 신촌기차역점,친절하고 음료가 맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800086424,이디야 신촌기차역점,좋아요,(긍정 확률 : 0.98) 긍정
MA010120220800086424,이디야 신촌기차역점,혼공하기 좋아요!,(긍정 확률 : 0.98) 긍정
MA010120220800086424,이디야 신촌기차역점,저녁에 조용한 곳에서 쉴 수 있고 토피넛 라떼가 아주 맛이 좋습니다 감사합니다,(긍정 확률 : 0.98) 긍정
MA010120220800086424,이디야 신촌기차역점,좋아요:),(긍정 확률 : 0.98) 긍정
MA010120220800086424,이디야 신촌기차역점,굳,(긍정 확률 : 0.95) 긍정
MA010120220800086424,이디야 신촌기차역점,역시 연유 콜드브루는 달달하고 맛있습니다💕,(긍정 확률 : 0.98) 긍정
MA010120220800086424,이디야 신촌기차역점,지나가다 들렸어요. 매장도 넓고 매장 안쪽에 화장실도 있네요.,(긍정 확률 : 0.96) 긍정
MA010120220800086424,이디야 신촌기차역점,사장님이 친절하고 맛있어요☺️,(긍정 확률 : 0.98) 긍정
MA010120220800086424,이디야 신촌기차역점,굿,(긍정 확률 : 0.98) 긍정
MA010120220800086424,이디야 신촌기차역점,깨끗하고 좋아요,(긍정 확률 : 0.98) 긍정
MA010120220800086424,이디야 신촌기차역점,직원분 넘 친절하시고 이디아 밀크티 처음 마셔보는데 진하고 맛있네요^^,(긍정 확률 : 0.98) 긍정
MA010120220800086424,이디야 신촌기차역점,조금 어둑어둑한데 조용하고 깨끗해요,(긍정 확률 : 0.98) 긍정
MA010120220800086424,이디야 신촌기차역점,매장 넓어요! 대화하기 좋고 조명은 공부하기 좋은 느낌은 아님!ㅎ,(긍정 확률 : 0.98) 긍정
MA010120220800086424,이디야 신촌기차역점,친절하십니다!,(긍정 확률 : 0.98) 긍정
MA010120220800086424,이디야 신촌기차역점,언제나맛있는 토피넛 라떼 ㅋㅋㅋ 사이즈업 해도 진하고 맛있었어요 토피넛라떼는 이디야가 최고!,(긍정 확률 : 0.98) 긍정
MA010120220800086424,이디야 신촌기차역점,굿,(긍정 확률 : 0.98) 긍정
MA010120220800086424,이디야 신촌기차역점,굿,(긍정 확률 : 0.98) 긍정
MA010120220800086424,이디야 신촌기차역점,굿굿,(긍정 확률 : 0.98) 긍정
MA010120220810393464,춘삼국수,파스타집 같은 인테리어인데 메뉴는 딱 국수류만 있 어요~매장이 꽤 넓고 깔끔합니다 요즘 물가에 가격이 너무 저렴하길래 기대 안했는데 양도 정말 많...,(긍정 확률 : 0.98) 긍정
MA010120220810393464,춘삼국수,"면,밥 무한리필 물옆에 달달이부터 커피들도 있음",(긍정 확률 : 0.96) 긍정
MA010120220803986338,타코마씸 신촌점,타고넘맛있고와인도맛있고사장님이너무좋으세요.단골집생겼네요,(긍정 확률 : 0.98) 긍정
MA010120220803986338,타코마씸 신촌점,"신촌에서 유명한 타코집, 타코마씸에 왔습니다! 흑돼지타코 진짜 쫄깃해요! 나초도 서비스로 주셨습니다 ㅎㅎ",(긍정 확률 : 0.98) 긍정
MA010120220803986338,타코마씸 신촌점,"매장이 협소하지만 전 메뉴 테이크아웃 가능한 타코집이에요! 키오스크에서 주문할 때 고수 선택 가능합니다. 흑돼지타코, 소고기타코, 과카몰리 주문했는데 과카몰리 나쵸칩 뜨겁게 나오고 타코도 둘 다 맛있었어요! 또르띠야는 소프트했고 저는 특히 흑돼지 타코가 맛났아요ㅎㅎ 그리고 사장님도 엄청 친절하셔서 재방문 의사 있습니다!",(긍정 확률 : 0.97) 긍정
MA010120220803986338,타코마씸 신촌점,사장님이 넘 친절하시고 재료가 엄청 신선해요 ! 🥹👍,(긍정 확률 : 0.98) 긍정
MA010120220803166387,돈노코돈먹기 이대점,맛있게잘먹었습니다~~!!!,(긍정 확률 : 0.98) 긍정
MA010120220803166387,돈노코돈먹기 이대점,😄,(긍정 확률 : 0.97) 긍정
MA010120220807176277,나주곰탕냉면 본점,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220807176277,나주곰탕냉면 본점,좀 비싸긴 한데 고기도 푸짐하고 국물도 맛나고 김치 깍두기도 맛있고 친절하십니다~~ 24시간인 점도 좋아요,(긍정 확률 : 0.98) 긍정
MA010120220807176277,나주곰탕냉면 본점,조아요,(긍정 확률 : 0.97) 긍정
MA010120220807176277,나주곰탕냉면 본점,맛잇어요 !! !!,(긍정 확률 : 0.98) 긍정
MA010120220807176277,나주곰탕냉면 본점,곰탕맛이ㅛ네요,(긍정 확률 : 0.98) 긍정
MA010120220807176277,나주곰탕냉면 본점,나주곰탕 맛있어요 김치도요,(긍정 확률 : 0.98) 긍정
MA010120220807176277,나주곰탕냉면 본점,아침에 뜨끈하게 먹을 수 있는 곳이 있어서 좋아요!!!!!!!!,(긍정 확률 : 0.98) 긍정
MA010120220807176277,나주곰탕냉면 본점,얼큰하고 맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220808479572,카페 지니,맨날 배달만 해먹다가 포장하러 처음 방문했는데 매장이 너무 예뻐요❤️❤️ 생각보다 매장이 넓어서 다음에는 매장에서 먹고가려구욤ㅎㅎ  사장님 짱친절 존예보스 커피존맛👍👍,(긍정 확률 : 0.98) 긍정
MA010120220813493798,옥루몽 신촌본점,인생빙수,(긍정 확률 : 0.95) 긍정
MA010120220813493798,옥루몽 신촌본점,친절하십니다,(긍정 확률 : 0.98) 긍정
MA010120220813493798,옥루몽 신촌본점,굿,(긍정 확률 : 0.98) 긍정
MA010120220813493798,옥루몽 신촌본점,친절해요,(긍정 확률 : 0.98) 긍정
MA010120220813493798,옥루몽 신촌본점,팥이 맛있어서 팥빵 구매하러 병원갈때마다 방문해요,(긍정 확률 : 0.98) 긍정
MA010120220813493798,옥루몽 신촌본점,좋아요,(긍정 확률 : 0.98) 긍정
MA010120220813493798,옥루몽 신촌본점,팥빙수는 얼음 팥이 넘사벽이라 너무 맛있어요 양도 푸짐해서 디저트로 먹으면 3인이 먹어도 충분. 팥이 맛있으니까 빵도 맛나요 특히 소보로팥빵은 소보로가 아낌없이 있어서 끝짱이에요.,(긍정 확률 : 0.98) 긍정
MA010120220813493798,옥루몽 신촌본점,커피가 고소하고 맛있어요 ~^.^,(긍정 확률 : 0.98) 긍정
MA010120220813493798,옥루몽 신촌본점,팥 맛집입니다 추천이요,(긍정 확률 : 0.98) 긍정
MA010120220813493798,옥루몽 신촌본점,팥죽이 넘사벽이라 30분거리에도 가끔 찾는 곳이에요,(긍정 확률 : 0.92) 긍정
MA010120220813493798,옥루몽 신촌본점,"커피, 차 다 맛있어요~!!",(긍정 확률 : 0.98) 긍정
MA010120220813493798,옥루몽 신촌본점,커피 구매시 룰렛 이벤트 넘 재밌어요,(긍정 확률 : 0.98) 긍정
MA010120220813493798,옥루몽 신촌본점,신촌 촤고의 팥빙수집이에요,(긍정 확률 : 0.95) 긍정
MA010120220813493798,옥루몽 신촌본점,이 곳 바닐라라떼는 시럽이 아니고 파우더라서 진하고 맛있어요. 일주일에 2-3번은 먹는 곳.,(긍정 확률 : 0.97) 긍정
MA010120220813493798,옥루몽 신촌본점,커피 맛있어요~!!,(긍정 확률 : 0.98) 긍정
MA010120220813493798,옥루몽 신촌본점,굿,(긍정 확률 : 0.98) 긍정
MA010120220813493798,옥루몽 신촌본점,"정말 예쁘고 맛도 괜찮은데...  팥빙수 1인용 놋그릇에 나오는 양이  13,000원이에요 ㅜㅜ 가성비는 아쉬운 것 같아요. 매장에서 제공하는 따뜻한 차 잘 마셨어요.",(긍정 확률 : 0.98) 긍정
MA010120220800586409,로프트,특별한 날이나 손님 대접하기 좋은 곳,(긍정 확률 : 0.98) 긍정
MA010120220812334008,효동각 본점,지금까지 이런 짜장면은 없었다 느끼하지 않고 담백한 맛의 진수,(긍정 확률 : 0.90) 긍정
MA010120220812334008,효동각 본점,"입구부터 느껴지는 진정한 맛집의 포스 메뉴는 딱 하나, 양만 일반이랑 곱배기 중 고를 수 있다 인테리어는 매우 한국스럽지만 노래는 올드팝이 흘러나와 흥미로운 공간이다 외국인 친구들도 좋아하고 교수님들도 좋아하는 연대동문 찐맛집",(긍정 확률 : 0.98) 긍정
MA010120220812334008,효동각 본점,사장님 혼자 계셔서 웨이팅 있고 짜장면만 파네요! 추억의 맛있는청혼 촬영지,(긍정 확률 : 0.98) 긍정
MA010120220812334008,효동각 본점,비건짜장 고기가 안들어감. 고소짭짤한 옛날짜장 생각하면 약간 실망할수도..  고구마 호박이 주재료. 고구마와 호박으로 약간의 단맛이 남. 자세한 후기는.. https://cafe.naver.com/silverhasoo/499 여기서 구경하세요.,(긍정 확률 : 0.86) 긍정
MA010120220812334008,효동각 본점,학생때 부터 갔었는데 먹고싶어서 오랫만에 갔어요. 여전히 사람많고 맛있네요,(긍정 확률 : 0.98) 긍정
MA010120220812334008,효동각 본점,"신촌 효동각 본점 #서울3대 짜장 #백종원의3대천왕 #비건식품 스님도 이곳 효동각에선 식사가 가능한 비건음식 짜장면이다. 오로지 메뉴가 단 하나 짜장면뿐이다 짜장은 고기 대신 야채와 버섯 위주라 전혀 느끼하지 않고 감자와 버섯에서 느껴지는 고소하고 건강한 자연의 맛이다.  제법 유명한 맛집이다 사장님 혼자서 요리하고 설거지하고 홀청소도 다하신다. 그래서 음식 주문 픽압, 식기반납은 셀프다.  50년 전통의 짜장면으로 백종원도 인정한 중식맛집이다. 오후3시까지만 영업하고 일요일, 월요일도 휴무이므로 아무때나 가면 헛탕칠수 있다.",(긍정 확률 : 0.95) 긍정
MA010120220812334008,효동각 본점,한반도 최고의 짜장면집~!!!,(긍정 확률 : 0.98) 긍정
MA010120220812334008,효동각 본점,굿,(긍정 확률 : 0.98) 긍정
MA010120220812334008,효동각 본점,오랫만에 방문했는데 단맛이 강해졌어요ㅜㅜ 재료에서 나오는 은은한 단맛이 참 좋았는데 아쉽... 물가탓인지 큼직큼직 씹히던 감자 고구마 버섯도 작아졌네요. 하지만 여전히 저에게는 최고의 짜장면입니다. 남자분은 무조건 곱배기 드세요^^,(긍정 확률 : 0.98) 긍정
MA010120220812334008,효동각 본점,즉석에서 바로 만들어주셔서 더 맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220812334008,효동각 본점,"언제 먹어도 맛있는 추억의 맛 짜장면!!! 단 최근에 원재료값 상승 영향인지 짜장면의 양이 많이 줄었다. 곱배기가 얼마 전 보통쯤된다. 주위의 젊은 친구들, 배고픈 중생들이 찾아오는집인데…",(긍정 확률 : 0.95) 긍정
MA010120220812334008,효동각 본점,12시 - 3시 까지만 운영합니다. 메뉴는 자장면 자장곱배기 딱 2가지 에요,(긍정 확률 : 0.98) 긍정
MA010120220812334008,효동각 본점,고기가 안들어 있고 단백한 맛이 나는 자장면,(긍정 확률 : 0.58) 긍정
MA010120220800595106,압구정샤브샤브 신촌점,구웃,(긍정 확률 : 0.88) 긍정
MA010120220800595106,압구정샤브샤브 신촌점,샤브샤브 맛이 깔끔하고 순하며 자극적이지 않습니다~😄🧡맛있네요~!,(긍정 확률 : 0.98) 긍정
MA010120220800595106,압구정샤브샤브 신촌점,담백하고 재료가 신선해서 넘 맛있어요 ~^.^,(긍정 확률 : 0.98) 긍정
MA010120220800595106,압구정샤브샤브 신촌점,맛있어요~!!,(긍정 확률 : 0.98) 긍정
MA010120220806412035,이로운밥상,ㆍ,(긍정 확률 : 0.98) 긍정
MA010120220806412035,이로운밥상,"이대 맛집 이대 한정식 맛집으로 추천드리는 곳 입니다 ! 정갈한 식기와 예쁜 앞치마를 입고 서빙하시는 직원분, 입 맛에 맞으시냐고 여쭤봐 주시는 사장님 덕분에 더 맛있게 잘 먹었습니다 ! 푸짐한 한상에 대접받는 느낌이라 너무 좋아요 ♥",(긍정 확률 : 0.98) 긍정
MA010120220806412035,이로운밥상,"다시 가고싶진 않습니다.  예약후 방문했고 정식을 시켰는데 죽, 샐러드 없이 부추전 하나 나오더니 10분후에 밑반찬이 나왔습니다.(밑반찬은 1인분양으로 4인이 먹어야함) 찌개가 다 식었을때 밥이 나왔고, 죽, 샐러드 누락을 세차례 말한후에 식사중 받았습니다. 식사끝날때까지 두부구이와 떡갈비가 안 나와서 몇번을 말하다 결국 주방에 직접 가서 얘기했습니다. 주방에서는 음식이 나갔다했고, 반찬 나올때까지 식사도 못하고 기다려야했습니다. 누락한 음식 요청을 몇번이나 해야하는건지.. 물은 그냥 제가 갖다 먹었지만 반찬을 제가 만들어 먹을수는 없지않습니까? 백번 양보해서 바쁘니 그럴수 있다쳐도 계산하고 나가는 길에 죄송하다는 얘기라도 해주셨음 좋았을껄.. 다른 리뷰처럼 음식의 간은 세지 않습니다.",(긍정 확률 : 0.97) 긍정
MA010120220806412035,이로운밥상,엄마 연잎밥 정식 드셨는데 밥이 너무 질어서 연잎에서 밥 뜨기가 너무 어려우셨어요.. 서빙분께 말씀드렸는데 죄송하다고만하고 조치 없었어요ㅠㅠ 그리고 계산할때 말했는데 말씀했으면 바꿔줬을거라 하고.. 제가 말씀드렸다고 하니.. ‘죄송해요’ 이러고.. 돈은 다받고.. 저는 비건이라 연잎밥정식에 떡갈비를 대신 표고버섯 바꿨주셨는데 돈이 떡갈비랑 그대로 받고.. 여기 완전 서비스 엉망이고.. 뒤돌아 보니 눈 뜨고 코베인 느낌입니다..,(긍정 확률 : 0.55) 긍정
MA010120220806412035,이로운밥상,사장님 엄청 우아하시고 친절하세요 음식 맛은… 말해 뭐해요 ㅎㅎ죠습니다,(긍정 확률 : 0.98) 긍정
MA010120220806412035,이로운밥상,신촌역 가까운 거리에 건강한 한끼를 먹을 수 있는 연잎밥 전문점에 다녀왔어요 신선한 식재료와 정성이 깃든 음식을 먹는 순간 음 건강한 맛 이라고 생각이 들었어요 엄마도 맛있게 드셔서 기분 좋았어요,(긍정 확률 : 0.98) 긍정
MA010120220806412035,이로운밥상,할머니가 해주시는 음식 같아요..,(긍정 확률 : 0.85) 긍정
MA010120220806412035,이로운밥상,"건강한 밥상, 떡갈비가 특히 맛있었습니다. 부모님과 같이 가기 좋은 식당입니다.",(긍정 확률 : 0.98) 긍정
MA010120220806412035,이로운밥상,아픈 분하고 같이 밥 먹었어요. 기본 메뉴로만은 양이작았어요,(긍정 확률 : 0.98) 긍정
MA010120220806412035,이로운밥상,세번째 방문 입니다 여전히 맘에 드는 맛 있는 식사 잘 먹었습니다 감사 합니다~~^^,(긍정 확률 : 0.98) 긍정
MA010120220806412035,이로운밥상,아기의자도있어서 유아데리고 오기 좋음  근데 식당이 계단이라서 윰차는 밑에 두고 올라왔어요  병원방문할때 근처 아이랑 오기 좋은식당입니다  음식도건강해서 아이가 먹기 좋아요,(긍정 확률 : 0.98) 긍정
MA010120220806412035,이로운밥상,"신촌에 이런 맛집이 이렇게 가성비 좋은 음식점이 있다는게 안믿기네요..!! 정말 한상 가득, 건강하게 먹을 수 있어서 너무 좋았어요. 먹고 나서 하루종일 속이 편했어요. 음악도 힐링되는 듯한 느낌ㅎㅎㅎ 추천해요",(긍정 확률 : 0.98) 긍정
MA010120220806412035,이로운밥상,정갈하고 건강한 밥상이에요.이로운밥상 상호에 걸맞게 모든 음식이 건강식 느낌입니다. 둘이 연잎밥 정식에 삼치구이 추가해서 먹었어요. 연잎밥 제대로 된 거 처음 먹어보는데 너무 찰지고 맛있었어요.떡갈비 부추전 외 반찬도 푸짐하고 맛있었어요. 조미료맛에 길들여진 입맛이라면 다소 간이 심심할 수 있지만 저는 만족했습니다. 특히 삼치구이는 가시 거의 없이 살도 도톰하고 비리지않아서 순삭했어요. 어르신들 모시기 와도 만족하실거에요.사장님 마치 엄마같은 편안함에 친절하셔서 단골도 많은듯 합니다!,(긍정 확률 : 0.98) 긍정
MA010120220806412035,이로운밥상,그ㅅ,(긍정 확률 : 0.91) 긍정
MA010120220806412035,이로운밥상,오늘도 맛 있게 잘 먹었습니다,(긍정 확률 : 0.98) 긍정
MA010120220806412035,이로운밥상,연잎밥 전문으로 하는곳이 있어서 방문 했는더 음식이 정갈하고 맛나네요. 언니와 다시 연잎정식 먹으러 오겠습니다. 사장님 친절하셔서 더욱 좋으네요~ 맛나게 먹고 갑니다~😊😄👍,(긍정 확률 : 0.98) 긍정
MA010120220812645330,마포돼지불백,배부르게 먹을수있고 맛있어요!  고기는 비계부분이 좀 많은 느낌이긴 한데 막 그렇게 심한느낌은 아니고...하여튼 맛있어요🫶,(긍정 확률 : 0.98) 긍정
