상가업소번호,가게명,리뷰,evaluation,sentiment,persent
MA010120220800000955,뭉치바위,"북촌 갔다 점심 먹으러 들렀는데 직장인들이 많이 가는 곳 같은데 좀 비싸단 생각이 듭니다. 밑반찬은 깔끔한데, 쌈 채소는 양이 좀 적어요",(긍정 확률 : 0.94) 긍정,긍정,0.94
MA010120220800000955,뭉치바위,갠춘,(긍정 확률 : 0.83) 긍정,긍정,0.83
MA010120220800000955,뭉치바위,ㅇ,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800000955,뭉치바위,굿,(긍정 확률 : 0.94) 긍정,긍정,0.94
MA010120220800000955,뭉치바위,맛나요,(긍정 확률 : 0.94) 긍정,긍정,0.94
MA010120220800000955,뭉치바위,가성비가 좋아요,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800000955,뭉치바위,좋아요,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220800000955,뭉치바위,맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800000955,뭉치바위,창덕궁 구경하고 나오는 길쪽에 위치해있어서 들려서 점심먹기좋아요! 쌈밥정식 신선하고 맛좋았어요. 가짓수가 엄청 많은 곳도 있지만 진짜 부족함없이 반찬 나오는데 깨끗하고 맛있는 느낌이라 한그릇 뚝딱하고 왔습니다 👍,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800000955,뭉치바위,잘 먹었습니다.,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800000955,뭉치바위,제육쌈밥 맛있어요.,(긍정 확률 : 0.94) 긍정,긍정,0.94
MA010120220800000955,뭉치바위,좋아요,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220800000955,뭉치바위,가격이 좀 많이 올랐지만 쌈 양도 많고 먹을만 해요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800000955,뭉치바위,굿 맛있어요~,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800000992,마산복집,맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800000992,마산복집,굿,(긍정 확률 : 0.94) 긍정,긍정,0.94
MA010120220800000992,마산복집,계산하는데 비싸서 놀람,(부정 확률 : 0.55) 부정,부정,0.55
MA010120220800000992,마산복집,"안국역 근처 숨은 맛집! 이 집의 동태탕과 깔끔한 밑반찬은 그저 엄지척~ 가정집 노포의 느낌이 정겹고 시원칼칼한 동태탕과 맛난 김치, 깔끔하게 당기는 양배추와 신선한 미역을 초장에 찍어 먹으면 그저 건강해지는 느낌:) 다음에 또 갈게요!",(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800000992,마산복집,친절하고 음식도 맛있음,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800000992,마산복집,쏘쏘. 해물찜 맵지않음.,(긍정 확률 : 0.73) 긍정,긍정,0.73
MA010120220800000992,마산복집,음식 아구찜 짱이에요,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800000992,마산복집,굿,(긍정 확률 : 0.94) 긍정,긍정,0.94
MA010120220800000992,마산복집,국물이 시원해요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800006673,아꼬떼,"추운 날씨에 잠시 들렀습니다 싼 메뉴를 주문했는데도 친절히 응대해주셨고, 매장은 다소 협소했지만 앉아있다 가기 편한 장소였어요! 커피는 살짝 산미가 있는 맛이었습니다",(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800006673,아꼬떼,"안국역 살인물가속,,,  최고의 샌드위치집 ㅠ.ㅠ  간단하게 먹기 최고에요 !!!!!!!  이가격에 샌드위치 만들어주셔서 너무너무 감사할뿐 🥹",(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800006673,아꼬떼,정겨운 커피집 이에요.   여길 자주 오진 않지만..  언제 와도 편안한 그런 곳이랄까요? 😁,(긍정 확률 : 0.85) 긍정,긍정,0.85
MA010120220800006673,아꼬떼,좋아요,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220800006673,아꼬떼,복잡한 인사동 한적하게 차한잔하기 좋아요,(긍정 확률 : 0.96) 긍정,긍정,0.96
MA010120220800006673,아꼬떼,매콤멸치 김밥 맛있어요,(긍정 확률 : 0.91) 긍정,긍정,0.91
MA010120220800006673,아꼬떼,유자차가 맛있네요,(긍정 확률 : 0.97) 긍정,긍정,0.97
MA010120220800006673,아꼬떼,친절해요,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800006673,아꼬떼,조아요,(긍정 확률 : 0.90) 긍정,긍정,0.90
MA010120220800006673,아꼬떼,친절해용,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800006673,아꼬떼,카페인이 간절했는데 너무 맛있고 친절해요,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800006673,아꼬떼,커피맛이 별로네요,(부정 확률 : 0.96) 부정,부정,0.96
MA010120220800001519,서울풍경,"선택할 키워드가 없음, 을 선택했음",(부정 확률 : 0.95) 부정,부정,0.95
MA010120220800001519,서울풍경,친절하고 가성비는 좋습니다. 맛은 엄청 맛있는 건 아니지만 나쁘지않아요,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800001519,서울풍경,주변 식당이 닫고 사람 많아서 우연히 찾아간 곳.. 제육에 쌈이 있어서 조았습니다..ㅎㅎ,(긍정 확률 : 0.94) 긍정,긍정,0.94
MA010120220800001519,서울풍경,좋아요,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220800001519,서울풍경,놀러온것 처럼 밖에서 먹으니까 더 맛있는거 같아요! 가성비 갑!,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800001519,서울풍경,한식제공인데 다양한 찬이 제공되요.,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800001519,서울풍경,분위기 좋구 맛도 좋구 가격도 좋구~~,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800001519,서울풍경,밖에서 먹는거 넘 좋아요 사장님도 친절하심 맛있어요~,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800001519,서울풍경,가격은 저렴하지만 딱 가격만큼의 퀄리티였습니다.,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800001519,서울풍경,분위기 너무 좋아요! 오미자차 맛있어요,(긍정 확률 : 0.97) 긍정,긍정,0.97
MA010120220800001519,서울풍경,굿,(긍정 확률 : 0.94) 긍정,긍정,0.94
MA010120220800001519,서울풍경,날 좋은 날 가면 좋습니다^^,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800001519,서울풍경,맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800001519,서울풍경,굳,(긍정 확률 : 0.87) 긍정,긍정,0.87
MA010120220800001520,삼청동 로마네꽁띠,맛있게 잘 먹었습니다,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800001520,삼청동 로마네꽁띠,경치가좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800001520,삼청동 로마네꽁띠,분위기 너무 좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800001520,삼청동 로마네꽁띠,음식이 맛있고 분위기가 좋아요,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800001520,삼청동 로마네꽁띠,회사에서 모임으로 방문하였는데 친절하시고 음식도 좋았습니다. 특히 아늑한 공간이랑 창밖뷰가 너무 좋았습니다. 팀원 모두 만족하는 회식이었습니다!!,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800001520,삼청동 로마네꽁띠,친절하고 맛있어요,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800001520,삼청동 로마네꽁띠,셋트a 맛있어요 양이 적을까 했는데 먹다보면 배부름,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800001520,삼청동 로마네꽁띠,"사장님이 친절하세요~ 깔끔하고 분위기 좋구, 야경 좋아요...",(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800001520,삼청동 로마네꽁띠,분위기 좋아요. 와인맛도 좋구요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800001520,삼청동 로마네꽁띠,세트메뉴가 있어서 선택하기 용이했습니다. 굉장히 다양한 와인과 연말분위기 물씬나는 인테리어까지 완벽했습니다. 친절하셔서 기분좋은 시간 보내고 왔습니다. 다음에는 가족들이랑도 오고 싶은 곳이예요,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800001520,삼청동 로마네꽁띠,디너스테이크 세트메뉴 요즘 이가격에 스테이크세트라니.. 너무 감사할뿐♡ 그래서 와인도 한병시켰는데 맛있고 분위기도 좋고 너무 친절하셔서 자주갈듯합니다.,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800001520,삼청동 로마네꽁띠,한옥 건물에 식당을 만든거라 인테리어도 예쁘고 바깥 경치도 나무가 있어 예쁩니다. 사장님이 정말 친절하십니다. 저희는 차를 가져가지 않아서 주차 문제가 전혀 없었지만 차를 가져가실 분이라면 이 근처 주차장을 알아보고 가시는 게 좋을 듯 합니다. 식당에 주차장이 없으니까요.,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800012499,의정부부대고기,라면사리가 빨간색이라 맛있어요,(긍정 확률 : 0.96) 긍정,긍정,0.96
MA010120220800012499,의정부부대고기,굿,(긍정 확률 : 0.94) 긍정,긍정,0.94
MA010120220800012499,의정부부대고기,두번다시안감,(부정 확률 : 0.96) 부정,부정,0.96
MA010120220800012499,의정부부대고기,좋아요,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220800223084,자작나무이야기,뱅쇼가 별로,(부정 확률 : 0.95) 부정,부정,0.95
MA010120220800223084,자작나무이야기,괜찮았어요  하하하하,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800223084,자작나무이야기,삼청동 산책하다가 들어가서 크로플과 커피 마시고 왔어요. 분위기도 좋고 친절하시네요.,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800223084,자작나무이야기,굿,(긍정 확률 : 0.94) 긍정,긍정,0.94
MA010120220800223084,자작나무이야기,맛있어요^^,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800223084,자작나무이야기,ㅇㅇ,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800223084,자작나무이야기,사장님 친절하시고 대추차 완전 진국 음악도 좋네요,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800223084,자작나무이야기,굿,(긍정 확률 : 0.94) 긍정,긍정,0.94
MA010120220800223084,자작나무이야기,"운 좋게 창가 자리에 앉았는데, 따사로운 가을 햇살 아래 즐기는 빙수가 정말 인생 빙수네요:) 빙수 위에 대추가 올라간 게 특이한데 맛있어요! 따뜻한 뱅쇼도 함께 즐기기 좋아요",(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800223084,자작나무이야기,점심 테이크아웃으로 마시기 좋아요 ! 청포도 에이드는 샤인머스켓 들어가서 맛있습니다 👏,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800223084,자작나무이야기,맛은있는데 비싸다,(긍정 확률 : 0.69) 긍정,긍정,0.69
MA010120220800223084,자작나무이야기,"빙수 / 밀크티 / 녹차라떼 / 아메리카노  빙수그릇이랑 숟가락 제외 앞접시, 컵 모두 일회용이었어요. 매장 내에서는 일회용 용기 사용하지 않았으면 좋겠어요. 빙수 비싸지만 맛있었어요.~",(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800223084,자작나무이야기,굿,(긍정 확률 : 0.94) 긍정,긍정,0.94
MA010120220800223084,자작나무이야기,실내가 아기자기하고 조용하게 대화하기 좋아요 손님들의 글을 읽는 즐거움도 있구요 커피는 그냥그냥  살짝 아쉽네요,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800223084,자작나무이야기,소격동 골목에 고즈넉한 한식 스타일 가옥으로 인테리어도 고풍스럽네요,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800223084,자작나무이야기,"커피는 보통인데 빙수가 진짜 존맛탱이에요 위에 올라간 대추랑 아몬드슬라이스 고명이 식감도 너무 좋고우유빙수, 팥 모두 전체적으로 지나치게 달지 않아 좋네요",(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800223084,자작나무이야기,Good,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800223084,자작나무이야기,굿,(긍정 확률 : 0.94) 긍정,긍정,0.94
MA010120220800223084,자작나무이야기,시원한 디저트가 먹고싶어서 근처에서 걷다가 들어왔습니다. 팥빙수 정말 맛있네요! 인테리어도 아기자기 이뻐서 보는 재미가 있었습니다 :),(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800223084,자작나무이야기,입구부터 쌍화차 향이 너무 좋아요 저희는 그래도 인생팥빙수로  우유 맛이 진하고 부드럽습니다 너무 좋아요,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800223084,자작나무이야기,굿,(긍정 확률 : 0.94) 긍정,긍정,0.94
MA010120220800223084,자작나무이야기,체인카페 커피보다 가격 비싸고 주말엔 시간 제한있고. 다시 찾고싶지 않은 카페입니다.,(부정 확률 : 0.96) 부정,부정,0.96
MA010120220800223084,자작나무이야기,의자 불편하고 가격대비 커피맛 별로고 주말엔 1시간만 이용 가능하다하고..그렇네요.,(부정 확률 : 0.97) 부정,부정,0.97
MA010120220800223084,자작나무이야기,대추차 맛있네요 넘 달지도 않고 딱 적당!,(긍정 확률 : 0.97) 긍정,긍정,0.97
MA010120220800223084,자작나무이야기,안쪽자리가 마침 비어있어 운좋게 앉았어요 아늑하니 좋아요 옆태이블이 너무 시끄러워 아쉬웠지만.. 대추차 오미자차 진하고 맛나요,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800223084,자작나무이야기,좋아요,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220800223084,자작나무이야기,편안하게 한잔 할 수 있어요,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800223084,자작나무이야기,ㅇ,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800223084,자작나무이야기,ㅇ,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800223084,자작나무이야기,수제 우유팥빙수 정말 맛있네요^^ 열린송현 갔다가 북촌에서 인생빙수 먹었네요^^,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800223084,자작나무이야기,굿,(긍정 확률 : 0.94) 긍정,긍정,0.94
MA010120220800223084,자작나무이야기,한옥카페,(긍정 확률 : 0.91) 긍정,긍정,0.91
MA010120220800223084,자작나무이야기,좋아요,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220800223084,자작나무이야기,굿,(긍정 확률 : 0.94) 긍정,긍정,0.94
MA010120220800223084,자작나무이야기,인생팥빙수..맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800223084,자작나무이야기,아담하고 다정한 인테리어의 카페에요. 일요일 오후에 방문했어요. 주문한 음료를 받은 후 1시간후에 반드시 퇴실해야 한다고 하네요. 마음이 불편해서 30분 있다가 그냥 나왔어요.,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800223084,자작나무이야기,우연히 들어왔는데 직원분들 엄청 친절하시고 인테리어가 너무 귀여웠어요 ! 여기저기 쪼꼬미 피규어들도 많고 손님들이 그리고 가신 멋진 그림과 글도 많고 ~ 아늑하니 이야기하기도 좋았습니다:) 다음번에 또 방문하고 싶어요 !,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800223084,자작나무이야기,맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800223084,자작나무이야기,팥빙수가 비싸긴한데 맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800223084,자작나무이야기,굿,(긍정 확률 : 0.94) 긍정,긍정,0.94
MA010120220800223084,자작나무이야기,테이크아웃하면 50프로 할인해줘요,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800223084,자작나무이야기,좋아요,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220800223084,자작나무이야기,좋아요,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220800223084,자작나무이야기,좋아요,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220800223084,자작나무이야기,비오는 날에 좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800223084,자작나무이야기,"아기자기한 소품이 가득한 예쁜 곳이에요. 커피 및 디저트(와플)는 가격대가 있고, 손님이 많을 경우 최대 이용 가능 시간은 1시간이에요. 만석이나 웨이팅이 있는게 아니라면 1시간 이상도 가능한 것 같았어요. 친절하신 직원분들이 기억에 남는 곳이에요.",(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800223084,자작나무이야기,별로예요,(부정 확률 : 0.94) 부정,부정,0.94
MA010120220800223084,자작나무이야기,다크 로스팅된 커피,(부정 확률 : 0.94) 부정,부정,0.94
MA010120220800223084,자작나무이야기,팥빙수 맛있어요,(긍정 확률 : 0.97) 긍정,긍정,0.97
MA010120220800223084,자작나무이야기,굿,(긍정 확률 : 0.94) 긍정,긍정,0.94
MA010120220800223084,자작나무이야기,좋아요,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220800223084,자작나무이야기,돌아다니다 지쳐서 들어와봤는데  인생빙수 먹을만했어요. 빙수 안좋아한다는 지인도  쫀득쫀득 맛있다고 좋아했어요 주문하고부터 1시간만 머물다 갈수 있다고 하네요.,(긍정 확률 : 0.99) 긍정,긍정,0.99
