상가업소번호,가게명,리뷰,evaluation,sentiment,persent
MA010120220800632499,고향전주비빔밥 현대백화점신촌점,비빔밥 맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800632499,고향전주비빔밥 현대백화점신촌점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800632499,고향전주비빔밥 현대백화점신촌점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800632499,고향전주비빔밥 현대백화점신촌점,긋,(긍정 확률 : 0.96) 긍정,긍정,0.96
MA010120220800632499,고향전주비빔밥 현대백화점신촌점,낙지비빔밥이 맵지는 않으면서 매콤하게 맛있네요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800632499,고향전주비빔밥 현대백화점신촌점,ㅋㅋㅋㅋ,(긍정 확률 : 0.97) 긍정,긍정,0.97
MA010120220800632499,고향전주비빔밥 현대백화점신촌점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800632499,고향전주비빔밥 현대백화점신촌점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800632499,고향전주비빔밥 현대백화점신촌점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800632499,고향전주비빔밥 현대백화점신촌점,비빔밥 맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800632499,고향전주비빔밥 현대백화점신촌점,굿굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800632499,고향전주비빔밥 현대백화점신촌점,굳,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220800632499,고향전주비빔밥 현대백화점신촌점,맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800632499,고향전주비빔밥 현대백화점신촌점,정갈한 맛,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800632499,고향전주비빔밥 현대백화점신촌점,맛있어요. 좋습니다,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800632499,고향전주비빔밥 현대백화점신촌점,좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800632499,고향전주비빔밥 현대백화점신촌점,점심시간이라서 바빠서인지 정신없고 성의없네요,(부정 확률 : 0.95) 부정,부정,0.95
MA010120220804132369,탐복 현대백화점신촌점,맛있긴한데 비싸긴해요 ㅋㅋ,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220804132369,탐복 현대백화점신촌점,돌아기와 먹기에도 좋고 음식맛있어요^^,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220804132369,탐복 현대백화점신촌점,친절하고 맛있어요! 된장찌개 간이 좀 덜 짰으면 좋겠어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220804132369,탐복 현대백화점신촌점,귯,(긍정 확률 : 0.97) 긍정,긍정,0.97
MA010120220804132369,탐복 현대백화점신촌점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220804132369,탐복 현대백화점신촌점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220804132369,탐복 현대백화점신촌점,맛있어요  직원의 응대가 아쉬워요  자리가 많음에도 직원이 없어 못치워서 기다리고  자리에 앉아도 물도 안가져다 주고  음식주문하니 20분더 기다리래요  그와중에 포장은 계속 나와요  직원수를 늘려야 할것 같아요,(긍정 확률 : 0.97) 긍정,긍정,0.97
MA010120220804132369,탐복 현대백화점신촌점,맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220804132369,탐복 현대백화점신촌점,"탐복밥, 죽 다 맛있어요!! 깔끔하고 완전 좋네요 ㅎㅎ 또 갈 예정입니다!!!",(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220804132369,탐복 현대백화점신촌점,직원이 너무 부족해서 음식이 늦게 나오고 정신이 없었어요 근데 맛은 좋아요 ㅋㅋㅋㅋㅋㅋ 기대 이상이었어요 밥도 쫀득하고 고소하고 전복이랑 밑반찬도 맛남,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220804132369,탐복 현대백화점신촌점,담백한 음식이 맛있습니다. 음식이 빠르게 나오는편이 아니라 예약하실때 주문까지 할껄 하는 아쉬운 마음이 있었습니다,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220804132369,탐복 현대백화점신촌점,전복이랑 음식은 맛있었는데 공기밥추가하나하는데 5분이상 3번얘기했어요. 직원들이 우왕좌왕하는거같아서 불편했네요,(긍정 확률 : 0.97) 긍정,긍정,0.97
MA010120220804132369,탐복 현대백화점신촌점,"어머니 모시고 평일 점심시간에 방문했는데 영업준비가 너무 안되어 있었습니다 자리 앉아서 메뉴판 받는데도 오래 걸리고, 주문 받는데도 오래걸렸습니다(각 5-10분) 겨우 주문했는데 주문 들어간지 10분도 더 지나, 직원이 자리에 와서 그제서야 메뉴가 오래걸릴 것 같다고 했습니다. 이미 기다렸는데 그때부터도 20-30분 더 걸린다고 함 병원 가야해서 빨리 부탁드린다 하니 그럼 취소해드릴까요?하길래 그제서야 다른데 가기에도 너무 늦어서 기다린다하고, 30분을 더 기다려서야 먹고 왔습니다 피크시간 대응이 전혀 안되며 매장 내 직원이 한명 뿐이라 큰 인내심이 필요합니다 시간 여유로우신 분들이 방문하면 될 것 같아요",(부정 확률 : 0.58) 부정,부정,0.58
MA010120220804132369,탐복 현대백화점신촌점,깔끔하고 맛은 좋았는데 전반적으로 음식이 짜요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220805237669,통인동커피공방 신촌로스팅라이브러리,커피는 맛있는데 티라미슈는...ㅠㅠ,(긍정 확률 : 0.92) 긍정,긍정,0.92
MA010120220805237669,통인동커피공방 신촌로스팅라이브러리,뷰 맛집이에요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220805237669,통인동커피공방 신촌로스팅라이브러리,커피 맛있어요 고층이라 확 트이는 장소도 좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220805237669,통인동커피공방 신촌로스팅라이브러리,뷰맛집 라떼아트도 귀여어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220805237669,통인동커피공방 신촌로스팅라이브러리,뷰가 좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220805237669,통인동커피공방 신촌로스팅라이브러리,"노을맛집, 달다구리 맛집  티라미수 살살 녹아요",(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220805237669,통인동커피공방 신촌로스팅라이브러리,낮에 오면 밝아서 활발한 분위기 밤이 되면 촛불 붙여서 낭만한 곳입니다. 여름 지나가기 전 수박주스를 마시고 달콤한 음료와 데이트도 참 좋습니다.,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220805237669,통인동커피공방 신촌로스팅라이브러리,여기는 뷰가 정말 대박 카페입니다. 커피맛이 좋고 와플도 정말 맛있습니다. 책을 읽기도 좋고 노트북도 쓸 수 있기 때문에 과제나 일을 작업해도 좋은 것 같습니다. 한번 오면 부족한 곳이니까 자주 와야지요.,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220805237669,통인동커피공방 신촌로스팅라이브러리,"신촌 현대백화점 가면 꼭 가세요,외국인 관광객 많네요",(긍정 확률 : 0.97) 긍정,긍정,0.97
MA010120220805237669,통인동커피공방 신촌로스팅라이브러리,신촌점 아메리카노탐색은 계속된다.  근데 여긴 컨셉 장난없는데요?  책안에다가 원두넣어팜요.  그건 그렇고 맛은 어떠냐  충격적인게 입안에 들어갈때부터 끝의 잔향까지 똑같은 맛이남니다.  뭐라 비유해야하지  몸에 딱맞는 정장입은것 같은 맛이난다.,(긍정 확률 : 0.93) 긍정,긍정,0.93
MA010120220805237669,통인동커피공방 신촌로스팅라이브러리,하늘 예쁠 때 가면 좋은 곳!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220805237669,통인동커피공방 신촌로스팅라이브러리,뷰가 멋지고 커피맛이 부드러워요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,좌석 많아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,밀크티 맛있어요 ㅎ,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,24시간 하는 이디야 깨끗하고 시끌시끌 합니다요 이야기 나누기 좋습니다,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,살얼음 식혜 짱 맛♡,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,콤부차란?  우러난 녹차와 홍차에 효모를 더한 발효음료입니다!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,간단하게 커피 마시러가기 좋아요!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,늦게까지 오픈해서 조아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,매장 청결해요,(긍정 확률 : 0.92) 긍정,긍정,0.92
MA010120220800600549,이디야커피 신촌역점,좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,양이 왜 이렇이렇게 적어,(부정 확률 : 0.87) 부정,부정,0.87
MA010120220800600549,이디야커피 신촌역점,신촌역 근처. 키오스크 있음,(긍정 확률 : 0.97) 긍정,긍정,0.97
MA010120220800600549,이디야커피 신촌역점,크로크무슈가 은근 맛나요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,밤늦게도 가능!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,너무 비싸요,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220800600549,이디야커피 신촌역점,굿~♥,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,굳,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220800600549,이디야커피 신촌역점,늦게까지 해서 너무 좋아요!!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,조용하고 공부하기 좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,2층까지 자리 많고 편안한 곳,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,매장이 넓어 좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,ㅅㄱㅇ,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,매장 작지만 아늑하고 좋음,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,굿~~,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,네,(긍정 확률 : 0.97) 긍정,긍정,0.97
MA010120220800600549,이디야커피 신촌역점,디카페인 라떼 마시러 가요.,(긍정 확률 : 0.97) 긍정,긍정,0.97
MA010120220800600549,이디야커피 신촌역점,아메리카노샷추가 굿,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220800600549,이디야커피 신촌역점,앙,(긍정 확률 : 0.94) 긍정,긍정,0.94
MA010120220800600549,이디야커피 신촌역점,매장이 넓고 음료가 맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,굳,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220800600549,이디야커피 신촌역점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,1인빙수 맛나요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,수박주스 맛나요!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,이디야 커피는 가성비도 좋고 맛있죠!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,ㅇㅋ,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,좋아여,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,짱좋음,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,시원해요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,그냥 구래요,(부정 확률 : 0.95) 부정,부정,0.95
MA010120220800600549,이디야커피 신촌역점,수박주스 콤부차 둘 다 맛있어요 식사 뒤에 시원하게 입가심 하고 싶을 때 제격!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,잘다녀왔어요  잘먹었어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,ㄱ,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,괜찮습니다,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,넓어용,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,토피넛 라떼 담에 또 먹어야지 :),(긍정 확률 : 0.93) 긍정,긍정,0.93
MA010120220800600549,이디야커피 신촌역점,넓어서 좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,잠깐 들렀다 가기 좋은 것 같습니다,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220800600549,이디야커피 신촌역점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600549,이디야커피 신촌역점,굿~~~,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813542052,모카,맛짱,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800568461,무교동낙지 신촌점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800568461,무교동낙지 신촌점,산낙지볶음 진짜 맛있어요 가게도 깨끗하고 친절하셔서 좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
